timestamp,open,high,low,close,volume
2025-06-12 12:25:00,106976.01,106976.01,106952.52,106969.95,6.5035
2025-06-12 12:26:00,106969.95,107005.62,106969.95,106997.41,5.89689
2025-06-12 12:27:00,106997.4,106997.41,106981.83,106981.84,3.1744
2025-06-12 12:28:00,106981.83,106987.16,106976.25,106976.26,6.35729
2025-06-12 12:29:00,106976.25,106979.1,106976.25,106978.94,2.95849
2025-06-12 12:30:00,106978.94,107076.0,106961.94,107051.84,50.94576
2025-06-12 12:31:00,107051.85,107195.11,107030.02,107183.89,20.95446
2025-06-12 12:32:00,107183.88,107197.49,107136.32,107179.9,14.15682
2025-06-12 12:33:00,107179.9,107179.91,107126.86,107138.26,12.20992
2025-06-12 12:34:00,107138.25,107187.77,107138.25,107174.7,5.54375
2025-06-12 12:35:00,107174.71,107174.71,107134.81,107140.96,13.79578
2025-06-12 12:36:00,107140.96,107271.14,107140.95,107271.13,7.94373
2025-06-12 12:37:00,107271.13,107297.7,107271.13,107297.69,13.76835
2025-06-12 12:38:00,107297.69,107301.71,107271.45,107271.45,7.43956
2025-06-12 12:39:00,107271.45,107271.46,107260.0,107269.2,6.99729
2025-06-12 12:40:00,107269.21,107385.6,107269.21,107284.71,37.88172
2025-06-12 12:41:00,107284.72,107363.62,107284.72,107363.62,19.36637
2025-06-12 12:42:00,107363.62,107398.06,107348.0,107348.01,20.61393
2025-06-12 12:43:00,107348.02,107378.71,107348.01,107358.76,6.52375
2025-06-12 12:44:00,107358.76,107431.82,107348.01,107407.35,32.75512
2025-06-12 12:45:00,107407.35,107407.35,107348.96,107358.85,12.28531
2025-06-12 12:46:00,107358.85,107358.85,107300.0,107301.98,9.00944
2025-06-12 12:47:00,107301.97,107307.99,107301.97,107307.3,7.52668
2025-06-12 12:48:00,107307.3,107307.3,107301.98,107301.99,4.8182
2025-06-12 12:49:00,107301.99,107301.99,107280.0,107280.01,13.54419
2025-06-12 12:50:00,107280.01,107280.01,107227.0,107236.48,22.13389
2025-06-12 12:51:00,107236.47,107236.48,107145.44,107145.5,32.5002
2025-06-12 12:52:00,107145.5,107190.3,107145.5,107190.3,14.02357
2025-06-12 12:53:00,107190.29,107190.3,107139.42,107139.89,14.48681
2025-06-12 12:54:00,107139.89,107139.9,107052.04,107052.05,15.68057
2025-06-12 12:55:00,107052.04,107064.75,107015.36,107048.1,12.16569
2025-06-12 12:56:00,107048.09,107048.1,106984.16,106989.66,13.71221
2025-06-12 12:57:00,106989.65,106997.24,106960.0,106970.72,8.59693
2025-06-12 12:58:00,106970.71,106975.8,106969.7,106975.8,6.446
2025-06-12 12:59:00,106975.8,107018.15,106975.79,106988.54,7.57505
2025-06-12 13:00:00,106988.55,107046.7,106988.55,107044.0,16.93025
2025-06-12 13:01:00,107044.0,107073.96,107001.74,107001.74,12.1908
2025-06-12 13:02:00,107001.74,107072.0,106987.52,107048.01,10.7858
2025-06-12 13:03:00,107048.01,107087.34,107040.0,107087.34,6.16379
2025-06-12 13:04:00,107087.34,107128.0,107087.33,107128.0,14.88982
2025-06-12 13:05:00,107128.0,107128.0,107061.45,107061.45,3.9762
2025-06-12 13:06:00,107061.46,107091.24,107044.27,107091.24,5.69907
2025-06-12 13:07:00,107091.23,107134.48,107091.23,107134.48,7.19799
2025-06-12 13:08:00,107134.48,107156.66,107132.1,107155.06,6.13569
2025-06-12 13:09:00,107155.06,107155.06,107096.28,107096.29,12.05925
2025-06-12 13:10:00,107096.28,107100.45,107036.11,107036.11,6.67551
2025-06-12 13:11:00,107036.12,107081.99,107036.11,107071.8,4.78542
2025-06-12 13:12:00,107071.8,107082.09,107040.1,107076.01,3.70189
2025-06-12 13:13:00,107076.01,107089.25,107072.85,107080.0,5.75999
2025-06-12 13:14:00,107080.01,107085.9,107061.6,107061.6,5.12175
2025-06-12 13:15:00,107061.6,107061.61,107032.01,107032.02,3.24754
2025-06-12 13:16:00,107032.02,107044.2,107032.01,107042.02,2.14517
2025-06-12 13:17:00,107042.03,107042.03,107000.0,107025.03,7.44078
2025-06-12 13:18:00,107025.03,107058.25,107025.03,107032.5,11.65018
2025-06-12 13:19:00,107032.5,107048.4,107023.13,107023.14,5.65492
2025-06-12 13:20:00,107023.14,107033.7,107003.58,107003.58,4.24916
2025-06-12 13:21:00,107003.59,107003.59,106975.64,106975.64,4.35441
2025-06-12 13:22:00,106975.65,106982.64,106975.63,106982.64,3.42255
2025-06-12 13:23:00,106982.64,106982.64,106970.0,106970.0,2.5898
2025-06-12 13:24:00,106970.0,106984.8,106970.0,106984.05,3.43025
2025-06-12 13:25:00,106984.06,106984.06,106791.53,106834.51,97.45592
2025-06-12 13:26:00,106834.51,106845.2,106745.54,106754.74,34.52108
2025-06-12 13:27:00,106754.74,106813.46,106754.73,106813.46,16.00155
2025-06-12 13:28:00,106813.46,106841.46,106813.45,106832.0,13.95283
2025-06-12 13:29:00,106832.0,106877.23,106824.85,106833.28,20.73469
2025-06-12 13:30:00,106833.29,106834.2,106726.9,106744.5,20.34934
2025-06-12 13:31:00,106744.5,106745.55,106720.45,106739.13,10.53068
2025-06-12 13:32:00,106739.25,106739.25,106600.0,106600.01,58.86885
2025-06-12 13:33:00,106600.0,106888.4,106600.0,106858.71,29.8652
2025-06-12 13:34:00,106858.71,106905.51,106808.57,106837.93,31.45151
2025-06-12 13:35:00,106837.92,106865.9,106787.1,106840.8,20.59895
2025-06-12 13:36:00,106840.95,106957.38,106832.19,106943.09,47.05538
2025-06-12 13:37:00,106943.09,107012.0,106940.0,107012.0,17.52949
2025-06-12 13:38:00,107011.99,107089.42,106986.36,107044.91,24.46141
2025-06-12 13:39:00,107044.91,107100.57,107044.9,107083.2,8.3847
2025-06-12 13:40:00,107083.2,107086.0,107010.69,107078.2,8.66579
2025-06-12 13:41:00,107078.2,107078.21,107002.01,107048.72,9.82847
2025-06-12 13:42:00,107048.71,107060.53,107016.05,107016.05,14.23674
2025-06-12 13:43:00,107016.06,107117.44,107002.63,107112.91,23.0119
2025-06-12 13:44:00,107112.91,107149.22,107109.3,107141.99,26.29484
2025-06-12 13:45:00,107141.99,107158.59,107055.0,107055.01,10.74506
2025-06-12 13:46:00,107055.01,107098.8,107055.0,107060.0,16.16721
2025-06-12 13:47:00,107060.01,107127.75,107060.01,107127.75,12.22353
2025-06-12 13:48:00,107127.75,107127.75,107056.0,107056.01,8.81505
2025-06-12 13:49:00,107056.01,107056.8,107000.0,107044.94,12.33751
2025-06-12 13:50:00,107044.95,107044.95,106923.07,106972.39,22.06596
2025-06-12 13:51:00,106972.39,107120.0,106957.05,107119.99,17.93427
2025-06-12 13:52:00,107119.99,107198.75,107119.99,107187.5,21.99504
2025-06-12 13:53:00,107187.5,107192.99,107100.0,107100.0,10.3131
2025-06-12 13:54:00,107100.01,107100.01,107044.34,107087.46,11.37277
2025-06-12 13:55:00,107087.46,107095.95,106918.55,106918.55,21.38825
2025-06-12 13:56:00,106918.56,106981.11,106918.55,106980.53,3.95527
2025-06-12 13:57:00,106980.53,107005.53,106927.64,106928.4,12.19518
2025-06-12 13:58:00,106928.4,106978.97,106899.3,106978.96,29.61885
2025-06-12 13:59:00,106978.97,107070.8,106978.96,107070.8,5.51481
2025-06-12 14:00:00,107070.8,107117.74,107070.8,107109.15,9.18375
2025-06-12 14:01:00,107109.16,107176.62,107109.15,107152.78,14.90823
2025-06-12 14:02:00,107152.77,107257.73,107152.2,107220.9,34.70069
2025-06-12 14:03:00,107220.9,107244.0,107208.18,107208.19,7.95848
2025-06-12 14:04:00,107208.19,107214.7,107162.64,107195.1,15.30415
2025-06-12 14:05:00,107195.1,107206.8,107143.27,107174.25,7.1817
2025-06-12 14:06:00,107174.25,107262.31,107172.0,107262.3,5.84957
2025-06-12 14:07:00,107262.31,107330.0,107262.3,107283.3,26.25629
2025-06-12 14:08:00,107283.31,107336.11,107283.3,107324.23,7.17526
2025-06-12 14:09:00,107324.24,107359.34,107300.88,107301.75,15.85132
2025-06-12 14:10:00,107301.74,107322.29,107300.0,107300.01,9.5095
2025-06-12 14:11:00,107300.01,107300.01,107244.0,107295.59,4.84164
2025-06-12 14:12:00,107295.58,107375.0,107295.57,107359.21,9.86642
2025-06-12 14:13:00,107359.21,107429.6,107359.2,107428.93,68.20104
2025-06-12 14:14:00,107428.94,107545.01,107428.94,107479.17,69.48344
2025-06-12 14:15:00,107479.18,107479.2,107424.53,107430.6,13.72627
2025-06-12 14:16:00,107430.6,107500.0,107386.48,107499.99,11.95784
2025-06-12 14:17:00,107499.99,107500.0,107424.59,107468.55,13.44146
2025-06-12 14:18:00,107468.56,107506.2,107403.79,107425.17,13.56306
2025-06-12 14:19:00,107425.16,107511.3,107412.15,107511.3,7.0448
2025-06-12 14:20:00,107511.29,107511.3,107374.0,107378.88,10.45011
2025-06-12 14:21:00,107378.89,107467.52,107368.36,107460.76,13.05707
2025-06-12 14:22:00,107460.76,107470.25,107401.94,107416.85,8.95114
2025-06-12 14:23:00,107416.85,107465.11,107416.85,107455.5,8.75811
2025-06-12 14:24:00,107455.5,107491.09,107434.62,107486.71,4.97483
2025-06-12 14:25:00,107486.71,107530.13,107460.94,107506.51,10.17243
2025-06-12 14:26:00,107506.51,107528.33,107453.07,107526.49,8.09266
2025-06-12 14:27:00,107526.49,107556.51,107513.09,107513.1,20.45143
2025-06-12 14:28:00,107513.09,107513.1,107478.51,107498.03,5.71242
2025-06-12 14:29:00,107498.04,107498.04,107424.52,107477.93,9.37779
2025-06-12 14:30:00,107477.92,107488.0,107438.68,107458.71,7.74777
2025-06-12 14:31:00,107458.72,107463.45,107389.9,107394.32,50.46981
2025-06-12 14:32:00,107394.31,107412.51,107364.37,107390.87,44.77644
2025-06-12 14:33:00,107390.86,107508.77,107390.86,107479.12,11.70941
2025-06-12 14:34:00,107479.11,107531.25,107469.64,107519.1,20.34003
2025-06-12 14:35:00,107519.1,107582.74,107519.09,107580.1,18.65301
2025-06-12 14:36:00,107580.1,107613.26,107571.45,107593.07,16.70009
2025-06-12 14:37:00,107593.07,107716.53,107593.06,107716.52,11.58243
2025-06-12 14:38:00,107716.52,107721.17,107650.0,107676.78,15.6401
2025-06-12 14:39:00,107676.79,107697.52,107676.78,107688.8,15.86511
2025-06-12 14:40:00,107688.81,107700.0,107655.89,107681.43,7.78792
2025-06-12 14:41:00,107681.43,107681.44,107624.11,107624.12,11.89783
2025-06-12 14:42:00,107624.12,107624.12,107531.58,107558.56,21.40617
2025-06-12 14:43:00,107558.56,107613.17,107535.41,107590.64,10.81923
2025-06-12 14:44:00,107590.65,107590.65,107561.48,107561.49,6.07027
2025-06-12 14:45:00,107561.49,107594.88,107561.48,107594.88,9.81365
2025-06-12 14:46:00,107594.88,107670.13,107594.87,107639.66,13.84895
2025-06-12 14:47:00,107639.66,107655.81,107639.65,107655.01,6.81068
2025-06-12 14:48:00,107655.0,107655.06,107615.82,107655.06,7.5479
2025-06-12 14:49:00,107655.06,107707.42,107655.05,107704.0,8.26265
2025-06-12 14:50:00,107704.0,107710.7,107694.0,107710.7,6.4634
2025-06-12 14:51:00,107710.7,107710.7,107667.37,107670.45,6.5649
2025-06-12 14:52:00,107670.45,107670.45,107670.44,107670.45,4.23825
2025-06-12 14:53:00,107670.45,107684.39,107649.07,107668.09,14.15554
2025-06-12 14:54:00,107668.2,107668.2,107607.44,107608.96,6.33369
2025-06-12 14:55:00,107608.96,107647.89,107608.95,107647.88,9.20937
2025-06-12 14:56:00,107647.88,107647.89,107560.42,107560.43,11.88133
2025-06-12 14:57:00,107560.43,107606.16,107560.42,107573.28,10.60976
2025-06-12 14:58:00,107573.29,107602.96,107555.31,107602.95,7.17082
2025-06-12 14:59:00,107602.95,107612.7,107602.95,107612.69,1.8908
2025-06-12 15:00:00,107612.7,107660.0,107612.69,107660.0,6.49794
2025-06-12 15:01:00,107659.99,107729.54,107644.65,107729.54,8.73257
2025-06-12 15:02:00,107729.54,107750.0,107721.0,107750.0,9.06696
2025-06-12 15:03:00,107750.0,107750.0,107665.85,107668.44,36.13367
2025-06-12 15:04:00,107668.43,107711.56,107668.43,107711.56,9.56993
2025-06-12 15:05:00,107711.56,107780.37,107702.22,107780.36,12.34291
2025-06-12 15:06:00,107780.36,107822.5,107772.52,107772.52,14.60805
2025-06-12 15:07:00,107772.52,107772.53,107723.24,107743.3,6.87456
2025-06-12 15:08:00,107743.31,107773.38,107729.87,107760.46,4.35147
2025-06-12 15:09:00,107760.46,107762.7,107688.65,107698.63,6.60516
2025-06-12 15:10:00,107698.63,107698.63,107629.27,107679.79,6.20643
2025-06-12 15:11:00,107679.79,107760.89,107679.78,107733.19,8.21201
2025-06-12 15:12:00,107733.2,107733.2,107690.82,107694.25,2.88004
2025-06-12 15:13:00,107694.26,107694.26,107650.0,107650.01,3.26887
2025-06-12 15:14:00,107650.0,107650.01,107607.38,107607.39,3.96676
2025-06-12 15:15:00,107607.39,107719.15,107600.01,107719.14,8.52745
2025-06-12 15:16:00,107719.14,107719.14,107553.0,107568.0,8.46275
2025-06-12 15:17:00,107568.0,107576.63,107547.8,107547.8,15.07379
2025-06-12 15:18:00,107547.81,107547.81,107500.0,107532.02,11.51787
2025-06-12 15:19:00,107532.02,107597.36,107532.01,107570.46,14.12902
2025-06-12 15:20:00,107570.46,107570.47,107521.08,107561.02,5.5449
2025-06-12 15:21:00,107561.02,107561.02,107542.65,107542.67,9.69299
2025-06-12 15:22:00,107542.67,107542.67,107491.94,107491.95,14.34317
2025-06-12 15:23:00,107491.95,107491.95,107405.36,107479.93,13.72629
2025-06-12 15:24:00,107479.93,107518.29,107360.26,107391.62,12.41762
2025-06-12 15:25:00,107391.63,107391.63,107304.16,107338.02,13.25046
2025-06-12 15:26:00,107338.03,107381.78,107287.31,107287.97,10.70042
2025-06-12 15:27:00,107287.97,107287.97,107086.85,107096.81,34.11758
2025-06-12 15:28:00,107096.8,107177.37,107072.05,107122.5,11.71627
2025-06-12 15:29:00,107122.49,107218.0,107122.49,107211.31,6.57033
2025-06-12 15:30:00,107211.31,107237.68,107171.12,107237.68,9.14992
2025-06-12 15:31:00,107237.69,107300.0,107234.25,107260.48,4.02373
2025-06-12 15:32:00,107260.49,107291.12,107172.22,107172.23,7.66505
2025-06-12 15:33:00,107172.22,107186.79,107149.27,107176.43,10.15465
2025-06-12 15:34:00,107176.43,107247.96,107134.18,107246.85,9.87293
2025-06-12 15:35:00,107246.84,107394.12,107246.84,107390.25,10.31478
2025-06-12 15:36:00,107390.25,107390.25,107297.66,107297.67,8.28221
2025-06-12 15:37:00,107297.67,107351.67,107272.59,107342.73,6.05881
2025-06-12 15:38:00,107342.72,107390.0,107316.0,107390.0,5.59368
2025-06-12 15:39:00,107390.0,107424.0,107315.45,107379.56,7.56513
2025-06-12 15:40:00,107379.55,107379.56,107357.78,107369.7,2.95087
2025-06-12 15:41:00,107369.7,107437.37,107349.5,107437.37,7.63723
2025-06-12 15:42:00,107437.37,107462.72,107376.41,107376.42,5.67398
2025-06-12 15:43:00,107376.42,107429.93,107376.42,107429.93,5.7289
2025-06-12 15:44:00,107429.93,107429.93,107396.0,107396.0,1.95906
2025-06-12 15:45:00,107396.0,107403.0,107285.03,107285.03,4.57584
2025-06-12 15:46:00,107285.04,107309.36,107193.83,107212.95,8.92608
2025-06-12 15:47:00,107212.95,107212.95,107156.17,107172.3,8.76173
2025-06-12 15:48:00,107172.29,107172.29,107105.23,107145.17,16.12166
2025-06-12 15:49:00,107145.18,107216.1,107138.56,107138.57,9.82667
2025-06-12 15:50:00,107138.57,107169.45,106988.0,106993.1,42.53069
2025-06-12 15:51:00,106993.1,107032.95,106890.88,106962.06,45.96414
2025-06-12 15:52:00,106962.07,106998.03,106912.54,106980.76,11.77046
2025-06-12 15:53:00,106980.76,106980.76,106898.74,106924.2,9.33508
2025-06-12 15:54:00,106924.2,106989.05,106921.22,106975.96,11.86919
2025-06-12 15:55:00,106975.95,107048.93,106966.65,106998.33,6.33717
2025-06-12 15:56:00,106998.33,107074.95,106998.21,106999.65,14.54227
2025-06-12 15:57:00,106999.65,107061.5,106963.43,107061.5,23.51133
2025-06-12 15:58:00,107061.5,107068.91,107032.62,107032.62,4.98548
2025-06-12 15:59:00,107032.63,107032.63,107019.89,107020.95,4.20669
2025-06-12 16:00:00,107020.96,107152.0,106985.38,107112.75,26.07923
2025-06-12 16:01:00,107112.76,107189.41,107106.17,107149.54,10.44797
2025-06-12 16:02:00,107149.54,107233.32,107149.53,107165.53,11.38348
2025-06-12 16:03:00,107165.54,107200.22,107165.53,107175.06,13.22292
2025-06-12 16:04:00,107175.06,107175.07,107112.27,107138.19,5.32703
2025-06-12 16:05:00,107138.19,107266.81,107124.18,107266.81,15.51573
2025-06-12 16:06:00,107266.8,107400.0,107266.8,107397.9,5.62959
2025-06-12 16:07:00,107397.9,107397.91,107300.5,107379.85,10.56207
2025-06-12 16:08:00,107379.85,107437.33,107374.19,107434.05,6.38454
2025-06-12 16:09:00,107434.05,107459.96,107376.01,107376.01,6.34547
2025-06-12 16:10:00,107376.01,107413.28,107362.98,107378.85,3.97621
2025-06-12 16:11:00,107378.85,107465.52,107378.85,107465.51,5.61731
2025-06-12 16:12:00,107465.51,107490.0,107400.69,107400.69,12.0718
2025-06-12 16:13:00,107400.69,107461.56,107362.66,107409.9,9.22807
2025-06-12 16:14:00,107409.91,107409.91,107328.85,107340.45,5.49738
2025-06-12 16:15:00,107340.45,107424.53,107340.45,107423.96,6.46293
2025-06-12 16:16:00,107423.96,107451.99,107423.95,107438.81,4.5418
2025-06-12 16:17:00,107438.8,107487.6,107433.08,107467.25,9.20267
2025-06-12 16:18:00,107467.25,107485.5,107467.24,107475.46,11.3039
2025-06-12 16:19:00,107475.46,107475.74,107452.85,107461.03,3.97543
2025-06-12 16:20:00,107461.02,107575.56,107461.02,107529.68,6.33707
2025-06-12 16:21:00,107529.64,107580.45,107526.92,107526.92,11.88213
2025-06-12 16:22:00,107526.93,107526.93,107500.3,107518.0,5.93221
2025-06-12 16:23:00,107518.0,107552.03,107500.3,107500.3,6.78412
2025-06-12 16:24:00,107500.3,107539.36,107492.66,107539.36,3.05709
2025-06-12 16:25:00,107539.35,107600.0,107524.0,107600.0,3.65736
2025-06-12 16:26:00,107599.99,107600.0,107562.7,107600.0,6.47105
2025-06-12 16:27:00,107600.0,107600.0,107562.47,107588.69,3.14905
2025-06-12 16:28:00,107588.68,107600.0,107572.32,107576.09,6.74443
2025-06-12 16:29:00,107576.09,107858.32,107576.09,107723.07,84.76583
2025-06-12 16:30:00,107723.08,107723.08,107592.59,107644.0,12.78539
2025-06-12 16:31:00,107644.01,107754.72,107625.97,107652.01,30.20034
2025-06-12 16:32:00,107652.01,107686.91,107640.0,107671.96,14.11657
2025-06-12 16:33:00,107671.95,107679.47,107591.79,107610.43,8.21507
2025-06-12 16:34:00,107610.43,107669.75,107610.43,107622.45,5.77454
2025-06-12 16:35:00,107622.45,107690.0,107622.44,107689.99,2.284
2025-06-12 16:36:00,107689.99,107690.0,107660.0,107670.15,5.43469
2025-06-12 16:37:00,107670.15,107699.36,107567.59,107567.6,5.65324
2025-06-12 16:38:00,107567.59,107567.59,107499.52,107514.77,16.68783
2025-06-12 16:39:00,107514.77,107549.84,107484.78,107549.83,6.90956
2025-06-12 16:40:00,107549.83,107615.04,107524.68,107584.78,8.39731
2025-06-12 16:41:00,107584.77,107630.58,107584.77,107630.57,6.74816
2025-06-12 16:42:00,107630.57,107632.64,107617.5,107632.64,2.99998
2025-06-12 16:43:00,107632.64,107632.66,107621.7,107627.1,9.76609
2025-06-12 16:44:00,107627.11,107680.0,107627.1,107670.16,23.66591
2025-06-12 16:45:00,107670.15,107741.74,107670.15,107727.77,4.28472
2025-06-12 16:46:00,107727.77,107735.11,107698.94,107698.94,11.7761
2025-06-12 16:47:00,107698.95,107698.95,107581.15,107581.16,2.69414
2025-06-12 16:48:00,107581.16,107634.82,107541.93,107634.81,6.14783
2025-06-12 16:49:00,107634.81,107634.81,107593.06,107600.85,2.42788
2025-06-12 16:50:00,107600.85,107632.39,107580.0,107582.74,9.34506
2025-06-12 16:51:00,107582.74,107582.74,107505.73,107528.28,9.76553
2025-06-12 16:52:00,107528.28,107528.86,107500.0,107528.86,5.43558
2025-06-12 16:53:00,107528.86,107619.16,107528.86,107619.16,3.54871
2025-06-12 16:54:00,107619.16,107677.63,107619.15,107633.48,9.50479
2025-06-12 16:55:00,107633.48,107690.24,107633.48,107690.24,2.88516
2025-06-12 16:56:00,107690.24,107718.36,107690.24,107697.59,5.16258
2025-06-12 16:57:00,107697.59,107697.59,107662.18,107662.18,2.64549
2025-06-12 16:58:00,107662.19,107691.17,107642.79,107691.17,2.13493
2025-06-12 16:59:00,107691.17,107748.93,107691.16,107744.71,3.62761
2025-06-12 17:00:00,107744.7,107744.71,107702.42,107720.1,9.50677
2025-06-12 17:01:00,107720.1,107744.39,107720.09,107721.31,2.94502
2025-06-12 17:02:00,107721.31,107824.5,107721.3,107808.02,43.40968
2025-06-12 17:03:00,107808.03,107813.82,107802.6,107802.61,3.65787
2025-06-12 17:04:00,107802.61,107843.12,107776.0,107843.11,9.85366
2025-06-12 17:05:00,107843.11,107861.0,107843.11,107861.0,3.1434
2025-06-12 17:06:00,107861.0,107907.87,107860.99,107901.46,13.50116
2025-06-12 17:07:00,107901.46,107901.46,107841.83,107887.76,7.90762
2025-06-12 17:08:00,107887.76,107895.4,107883.89,107893.46,3.34029
2025-06-12 17:09:00,107893.46,107893.46,107824.18,107860.0,5.24898
2025-06-12 17:10:00,107860.0,107936.37,107860.0,107935.31,5.7066
2025-06-12 17:11:00,107935.32,107948.65,107868.73,107871.9,5.57777
2025-06-12 17:12:00,107871.9,107927.48,107871.9,107902.03,4.84163
2025-06-12 17:13:00,107902.04,107919.34,107837.12,107894.05,19.14769
2025-06-12 17:14:00,107894.05,107894.05,107870.1,107879.7,4.06326
2025-06-12 17:15:00,107879.7,107915.36,107879.69,107909.55,2.90548
2025-06-12 17:16:00,107909.55,107933.88,107882.96,107933.88,9.30776
2025-06-12 17:17:00,107933.88,108016.71,107928.8,107939.43,77.14379
2025-06-12 17:18:00,107939.42,108103.29,107939.42,108103.28,74.31138
2025-06-12 17:19:00,108103.29,108129.0,108053.33,108058.22,17.14826
2025-06-12 17:20:00,108058.22,108123.02,108058.22,108118.45,27.16601
2025-06-12 17:21:00,108118.46,108136.96,108090.9,108102.57,22.07164
2025-06-12 17:22:00,108102.57,108104.6,108067.03,108067.04,9.40543
2025-06-12 17:23:00,108067.03,108067.04,108040.14,108040.15,3.54429
2025-06-12 17:24:00,108040.15,108085.95,108034.29,108056.7,8.36058
2025-06-12 17:25:00,108056.69,108120.0,108056.69,108119.99,3.51497
2025-06-12 17:26:00,108120.0,108234.0,108105.86,108226.64,16.39433
2025-06-12 17:27:00,108226.63,108235.27,108215.25,108222.31,19.14916
2025-06-12 17:28:00,108222.3,108222.31,108164.78,108211.8,15.37904
2025-06-12 17:29:00,108211.8,108211.8,108165.42,108165.43,11.92482
2025-06-12 17:30:00,108165.42,108200.0,108165.42,108180.0,9.08952
2025-06-12 17:31:00,108179.99,108235.27,108179.99,108230.17,14.42174
2025-06-12 17:32:00,108230.17,108267.95,108219.74,108226.02,12.47428
2025-06-12 17:33:00,108226.01,108226.02,108170.56,108199.99,11.98043
2025-06-12 17:34:00,108200.0,108290.0,108199.99,108290.0,10.23547
2025-06-12 17:35:00,108290.0,108290.0,108201.07,108212.4,7.2319
2025-06-12 17:36:00,108212.4,108250.0,108212.39,108217.65,5.33438
2025-06-12 17:37:00,108217.66,108250.0,108186.72,108250.0,7.42941
2025-06-12 17:38:00,108250.0,108250.0,108188.85,108246.38,6.47087
2025-06-12 17:39:00,108246.38,108299.96,108246.38,108267.47,8.99414
2025-06-12 17:40:00,108267.46,108267.47,108214.68,108246.37,6.08913
2025-06-12 17:41:00,108246.38,108293.44,108246.37,108293.44,2.77988
2025-06-12 17:42:00,108293.44,108299.11,108254.77,108283.72,4.40944
2025-06-12 17:43:00,108283.72,108317.05,108283.72,108317.05,18.37722
2025-06-12 17:44:00,108317.05,108317.05,108281.27,108281.28,7.22448
2025-06-12 17:45:00,108281.27,108340.0,108281.27,108340.0,14.56125
2025-06-12 17:46:00,108340.0,108363.23,108340.0,108360.59,5.6189
2025-06-12 17:47:00,108360.6,108450.16,108360.59,108441.74,39.58895
2025-06-12 17:48:00,108441.75,108450.01,108393.75,108432.03,23.00022
2025-06-12 17:49:00,108432.02,108432.03,108403.43,108403.44,3.55565
2025-06-12 17:50:00,108403.43,108432.03,108385.51,108390.43,14.7303
2025-06-12 17:51:00,108390.43,108390.44,108351.87,108374.77,4.85568
2025-06-12 17:52:00,108374.77,108374.77,108330.18,108344.4,6.2888
2025-06-12 17:53:00,108344.39,108411.61,108344.39,108377.06,11.44824
2025-06-12 17:54:00,108377.05,108377.06,108344.49,108348.3,3.14352
2025-06-12 17:55:00,108348.29,108348.29,108262.05,108325.08,8.73691
2025-06-12 17:56:00,108325.09,108330.19,108226.06,108231.48,8.49876
2025-06-12 17:57:00,108231.47,108233.55,108208.44,108216.97,17.08075
2025-06-12 17:58:00,108216.98,108289.56,108216.97,108289.56,13.99688
2025-06-12 17:59:00,108289.56,108289.56,108279.6,108287.4,2.02428
2025-06-12 18:00:00,108287.4,108324.0,108274.82,108290.25,6.77481
2025-06-12 18:01:00,108290.25,108419.21,108290.25,108398.55,19.75334
2025-06-12 18:02:00,108398.54,108400.21,108346.84,108346.85,7.34221
2025-06-12 18:03:00,108346.85,108346.85,108314.18,108314.18,1.60688
