timestamp,open,high,low,close,volume
2025-06-12 12:44:00,2.2361,2.2378,2.2352,2.2371,93382.8
2025-06-12 12:45:00,2.2371,2.2371,2.236,2.2361,19211.2
2025-06-12 12:46:00,2.236,2.236,2.2344,2.2344,33740.6
2025-06-12 12:47:00,2.2344,2.2351,2.2336,2.2349,26631.4
2025-06-12 12:48:00,2.2348,2.235,2.2341,2.2341,28326.0
2025-06-12 12:49:00,2.2342,2.2342,2.2339,2.234,11943.9
2025-06-12 12:50:00,2.2339,2.234,2.2329,2.2336,55873.7
2025-06-12 12:51:00,2.2336,2.234,2.2324,2.2325,32320.9
2025-06-12 12:52:00,2.2325,2.2332,2.232,2.2331,36945.4
2025-06-12 12:53:00,2.2332,2.234,2.2328,2.2328,31602.2
2025-06-12 12:54:00,2.2329,2.2329,2.232,2.2321,38139.2
2025-06-12 12:55:00,2.232,2.2335,2.232,2.2334,31585.0
2025-06-12 12:56:00,2.2334,2.2336,2.2321,2.2322,14597.4
2025-06-12 12:57:00,2.2321,2.2331,2.2311,2.232,43728.3
2025-06-12 12:58:00,2.2319,2.2321,2.2312,2.232,31977.9
2025-06-12 12:59:00,2.232,2.2339,2.232,2.2339,21490.6
2025-06-12 13:00:00,2.2339,2.2348,2.2335,2.2346,22084.8
2025-06-12 13:01:00,2.2346,2.2352,2.2333,2.2333,75891.0
2025-06-12 13:02:00,2.2332,2.235,2.2327,2.2343,39468.7
2025-06-12 13:03:00,2.2343,2.2362,2.234,2.2362,52782.7
2025-06-12 13:04:00,2.2361,2.2373,2.2361,2.2371,16077.7
2025-06-12 13:05:00,2.237,2.2371,2.2358,2.2361,30230.0
2025-06-12 13:06:00,2.2362,2.2368,2.2355,2.2368,19225.8
2025-06-12 13:07:00,2.2367,2.2381,2.2367,2.2375,25216.2
2025-06-12 13:08:00,2.2375,2.2392,2.2375,2.2386,39481.9
2025-06-12 13:09:00,2.2387,2.2389,2.2371,2.2373,61540.8
2025-06-12 13:10:00,2.2373,2.2379,2.2366,2.2371,36765.9
2025-06-12 13:11:00,2.2371,2.2389,2.2371,2.2373,69912.2
2025-06-12 13:12:00,2.2373,2.2373,2.2363,2.2369,47046.8
2025-06-12 13:13:00,2.2369,2.2374,2.2368,2.2371,13820.3
2025-06-12 13:14:00,2.2371,2.2378,2.237,2.2375,10998.8
2025-06-12 13:15:00,2.2376,2.2387,2.2376,2.2385,21339.3
2025-06-12 13:16:00,2.2385,2.2394,2.2383,2.2393,20072.2
2025-06-12 13:17:00,2.2394,2.2394,2.2379,2.239,140021.2
2025-06-12 13:18:00,2.239,2.2394,2.2379,2.2389,41795.0
2025-06-12 13:19:00,2.239,2.2401,2.239,2.2397,77212.8
2025-06-12 13:20:00,2.2398,2.2425,2.2393,2.2425,217462.1
2025-06-12 13:21:00,2.2423,2.2423,2.2363,2.2368,199610.8
2025-06-12 13:22:00,2.2367,2.2367,2.2354,2.2355,22330.1
2025-06-12 13:23:00,2.2354,2.2354,2.2337,2.2341,58934.6
2025-06-12 13:24:00,2.2341,2.2358,2.2341,2.235,122671.2
2025-06-12 13:25:00,2.2351,2.2351,2.2338,2.2338,49188.3
2025-06-12 13:26:00,2.2339,2.2345,2.2329,2.2329,78976.7
2025-06-12 13:27:00,2.2328,2.2346,2.2324,2.2346,33274.0
2025-06-12 13:28:00,2.2346,2.2362,2.2346,2.2356,24625.1
2025-06-12 13:29:00,2.2357,2.2363,2.2354,2.2356,30606.8
2025-06-12 13:30:00,2.2356,2.2361,2.2346,2.2356,21180.6
2025-06-12 13:31:00,2.2356,2.2367,2.2349,2.2363,32417.2
2025-06-12 13:32:00,2.2363,2.2364,2.2338,2.2338,46553.9
2025-06-12 13:33:00,2.2337,2.2398,2.2337,2.2397,86178.1
2025-06-12 13:34:00,2.2397,2.2417,2.2391,2.2403,52954.0
2025-06-12 13:35:00,2.2404,2.2413,2.239,2.2407,39586.5
2025-06-12 13:36:00,2.2407,2.2421,2.2401,2.2408,84438.2
2025-06-12 13:37:00,2.2408,2.2425,2.2407,2.2419,67294.5
2025-06-12 13:38:00,2.2419,2.2439,2.2413,2.2426,88799.6
2025-06-12 13:39:00,2.2426,2.2436,2.2424,2.2431,74453.8
2025-06-12 13:40:00,2.2431,2.244,2.2425,2.244,91467.3
2025-06-12 13:41:00,2.244,2.244,2.243,2.2437,71208.4
2025-06-12 13:42:00,2.2438,2.2442,2.2431,2.2432,51539.7
2025-06-12 13:43:00,2.2431,2.2448,2.243,2.2443,53925.0
2025-06-12 13:44:00,2.2443,2.2444,2.2434,2.2435,95929.6
2025-06-12 13:45:00,2.2436,2.2443,2.2421,2.2423,150329.0
2025-06-12 13:46:00,2.2423,2.2433,2.242,2.2421,47471.2
2025-06-12 13:47:00,2.2421,2.2433,2.2417,2.2427,68110.0
2025-06-12 13:48:00,2.2428,2.2431,2.2416,2.2421,63678.1
2025-06-12 13:49:00,2.2421,2.2431,2.2411,2.2426,49167.5
2025-06-12 13:50:00,2.2425,2.2429,2.2415,2.2425,44045.8
2025-06-12 13:51:00,2.2425,2.2464,2.2422,2.2463,53832.9
2025-06-12 13:52:00,2.2463,2.2467,2.2462,2.2464,24009.0
2025-06-12 13:53:00,2.2465,2.2468,2.2449,2.2449,37260.5
2025-06-12 13:54:00,2.2448,2.2459,2.2448,2.2453,43592.1
2025-06-12 13:55:00,2.2454,2.2454,2.2418,2.2418,47661.3
2025-06-12 13:56:00,2.2418,2.2429,2.2418,2.2428,56368.6
2025-06-12 13:57:00,2.2429,2.2436,2.2429,2.2429,28961.0
2025-06-12 13:58:00,2.2429,2.243,2.2424,2.2429,64370.5
2025-06-12 13:59:00,2.243,2.2449,2.243,2.2449,32473.9
2025-06-12 14:00:00,2.2448,2.246,2.2448,2.2457,33369.9
2025-06-12 14:01:00,2.2457,2.2467,2.2457,2.2463,40759.0
2025-06-12 14:02:00,2.2463,2.2474,2.2462,2.2472,161913.1
2025-06-12 14:03:00,2.2472,2.2473,2.2463,2.2466,84174.8
2025-06-12 14:04:00,2.2466,2.2466,2.2459,2.2459,55699.5
2025-06-12 14:05:00,2.246,2.247,2.2459,2.2468,53774.8
2025-06-12 14:06:00,2.2468,2.2484,2.2464,2.2484,174176.9
2025-06-12 14:07:00,2.2484,2.2498,2.2482,2.2483,220379.6
2025-06-12 14:08:00,2.2482,2.2494,2.2482,2.2493,101426.3
2025-06-12 14:09:00,2.2493,2.25,2.2493,2.25,147906.9
2025-06-12 14:10:00,2.2501,2.2502,2.2493,2.2494,172156.2
2025-06-12 14:11:00,2.2494,2.2495,2.2484,2.2495,225653.4
2025-06-12 14:12:00,2.2495,2.2504,2.2492,2.2503,86603.5
2025-06-12 14:13:00,2.2503,2.2515,2.2503,2.2512,102570.2
2025-06-12 14:14:00,2.2513,2.2519,2.2513,2.2515,65046.0
2025-06-12 14:15:00,2.2515,2.2517,2.2501,2.2501,144498.2
2025-06-12 14:16:00,2.2502,2.2515,2.2492,2.2514,113151.5
2025-06-12 14:17:00,2.2514,2.2515,2.2496,2.2497,91619.0
2025-06-12 14:18:00,2.2496,2.2503,2.2479,2.2479,112173.9
2025-06-12 14:19:00,2.2479,2.2505,2.2476,2.2492,106714.1
2025-06-12 14:20:00,2.2491,2.2492,2.2471,2.2471,41725.0
2025-06-12 14:21:00,2.2471,2.2487,2.246,2.2483,66644.2
2025-06-12 14:22:00,2.2483,2.2483,2.2474,2.2474,65841.6
2025-06-12 14:23:00,2.2475,2.2487,2.2473,2.2481,37865.2
2025-06-12 14:24:00,2.248,2.248,2.247,2.2473,204788.5
2025-06-12 14:25:00,2.2474,2.2487,2.247,2.2482,58445.6
2025-06-12 14:26:00,2.2481,2.2491,2.2472,2.2486,114264.5
2025-06-12 14:27:00,2.2486,2.2494,2.2486,2.2487,63656.5
2025-06-12 14:28:00,2.2487,2.2487,2.2473,2.2474,33474.5
2025-06-12 14:29:00,2.2474,2.2474,2.2458,2.2463,32218.6
2025-06-12 14:30:00,2.2463,2.2468,2.2455,2.2457,30936.2
2025-06-12 14:31:00,2.2457,2.2459,2.2448,2.2456,53728.1
2025-06-12 14:32:00,2.2456,2.2465,2.2452,2.2462,28878.6
2025-06-12 14:33:00,2.2462,2.2495,2.2462,2.2493,37238.2
2025-06-12 14:34:00,2.2492,2.2494,2.2487,2.2492,56671.6
2025-06-12 14:35:00,2.2491,2.2502,2.2489,2.2496,38566.0
2025-06-12 14:36:00,2.2496,2.2503,2.2494,2.2501,87207.8
2025-06-12 14:37:00,2.2501,2.2517,2.25,2.2517,30225.4
2025-06-12 14:38:00,2.2517,2.252,2.25,2.2507,27128.3
2025-06-12 14:39:00,2.2508,2.2512,2.2507,2.2511,23206.0
2025-06-12 14:40:00,2.2511,2.2518,2.2506,2.2509,40209.6
2025-06-12 14:41:00,2.2509,2.2509,2.25,2.2501,94291.0
2025-06-12 14:42:00,2.2501,2.2501,2.2479,2.2487,98518.9
2025-06-12 14:43:00,2.2487,2.25,2.2487,2.25,24728.9
2025-06-12 14:44:00,2.2499,2.2503,2.2495,2.2496,41347.5
2025-06-12 14:45:00,2.2495,2.2496,2.2493,2.2493,16749.2
2025-06-12 14:46:00,2.2494,2.2508,2.2494,2.2501,40203.3
2025-06-12 14:47:00,2.25,2.2504,2.2499,2.2501,84858.5
2025-06-12 14:48:00,2.2501,2.2503,2.2492,2.2503,25110.8
2025-06-12 14:49:00,2.2503,2.2517,2.2503,2.2517,128049.3
2025-06-12 14:50:00,2.2516,2.252,2.2515,2.2519,35181.4
2025-06-12 14:51:00,2.2519,2.252,2.2516,2.2516,56911.7
2025-06-12 14:52:00,2.2517,2.2518,2.2511,2.2518,45380.3
2025-06-12 14:53:00,2.2518,2.2525,2.2512,2.2517,64286.0
2025-06-12 14:54:00,2.2518,2.2518,2.2508,2.2513,62691.2
2025-06-12 14:55:00,2.2512,2.2519,2.2512,2.2516,24575.3
2025-06-12 14:56:00,2.2515,2.2515,2.2482,2.2482,71328.7
2025-06-12 14:57:00,2.2483,2.2491,2.248,2.2481,54508.5
2025-06-12 14:58:00,2.248,2.2491,2.2475,2.2489,32658.2
2025-06-12 14:59:00,2.2488,2.2491,2.2486,2.2486,52516.9
2025-06-12 15:00:00,2.2486,2.249,2.2486,2.2489,36477.1
2025-06-12 15:01:00,2.2489,2.2497,2.2471,2.2497,203548.8
2025-06-12 15:02:00,2.2497,2.2503,2.2494,2.2502,23124.6
2025-06-12 15:03:00,2.2503,2.2503,2.2489,2.2494,137296.3
2025-06-12 15:04:00,2.2495,2.2508,2.2494,2.2505,34016.8
2025-06-12 15:05:00,2.2505,2.2515,2.2504,2.2515,26528.7
2025-06-12 15:06:00,2.2514,2.2525,2.2514,2.2516,43425.0
2025-06-12 15:07:00,2.2516,2.252,2.2502,2.2509,32750.5
2025-06-12 15:08:00,2.2509,2.2519,2.2504,2.2504,53923.3
2025-06-12 15:09:00,2.2503,2.2506,2.249,2.2491,65481.5
2025-06-12 15:10:00,2.2492,2.2492,2.2478,2.2486,26550.9
2025-06-12 15:11:00,2.2486,2.2503,2.2486,2.2498,60518.2
2025-06-12 15:12:00,2.2497,2.2497,2.2478,2.2481,37005.8
2025-06-12 15:13:00,2.2482,2.2482,2.2466,2.2467,21612.3
2025-06-12 15:14:00,2.2466,2.2466,2.2464,2.2465,16017.4
2025-06-12 15:15:00,2.2464,2.2484,2.2462,2.2484,49558.5
2025-06-12 15:16:00,2.2483,2.2483,2.245,2.245,30734.4
2025-06-12 15:17:00,2.2451,2.2452,2.2441,2.2442,56377.6
2025-06-12 15:18:00,2.2441,2.2443,2.2433,2.2441,52462.9
2025-06-12 15:19:00,2.2441,2.2452,2.2441,2.2445,41951.3
2025-06-12 15:20:00,2.2445,2.2445,2.2434,2.2439,45206.3
2025-06-12 15:21:00,2.2439,2.2439,2.2432,2.2434,22514.1
2025-06-12 15:22:00,2.2434,2.2434,2.2405,2.2408,131297.5
2025-06-12 15:23:00,2.2407,2.2407,2.2392,2.2405,70844.5
2025-06-12 15:24:00,2.2405,2.2413,2.2387,2.239,39596.9
2025-06-12 15:25:00,2.239,2.239,2.2369,2.2378,75114.7
2025-06-12 15:26:00,2.2378,2.2397,2.2378,2.2385,130354.6
2025-06-12 15:27:00,2.2384,2.2384,2.2357,2.2361,169190.3
2025-06-12 15:28:00,2.2362,2.2377,2.2353,2.2366,78805.9
2025-06-12 15:29:00,2.2366,2.2395,2.2366,2.2381,62544.5
2025-06-12 15:30:00,2.2381,2.2395,2.2378,2.2394,24180.5
2025-06-12 15:31:00,2.2393,2.2407,2.2387,2.2396,18341.3
2025-06-12 15:32:00,2.2396,2.2402,2.2374,2.2374,44706.3
2025-06-12 15:33:00,2.2374,2.2391,2.2372,2.239,32291.4
2025-06-12 15:34:00,2.239,2.2405,2.2381,2.2403,54796.0
2025-06-12 15:35:00,2.2404,2.242,2.2403,2.242,26253.9
2025-06-12 15:36:00,2.242,2.2423,2.2401,2.2401,31864.8
2025-06-12 15:37:00,2.2401,2.2414,2.2395,2.2406,48675.6
2025-06-12 15:38:00,2.2406,2.2421,2.2403,2.2415,28820.4
2025-06-12 15:39:00,2.2414,2.2418,2.2386,2.2397,35933.0
2025-06-12 15:40:00,2.2396,2.2399,2.2388,2.2394,66197.2
2025-06-12 15:41:00,2.2393,2.2408,2.2383,2.2408,52690.7
2025-06-12 15:42:00,2.2409,2.2415,2.2399,2.2404,148968.2
2025-06-12 15:43:00,2.2405,2.2431,2.2405,2.2431,175571.7
2025-06-12 15:44:00,2.243,2.2431,2.2417,2.242,88381.7
2025-06-12 15:45:00,2.242,2.2422,2.2377,2.2377,186123.9
2025-06-12 15:46:00,2.2377,2.2394,2.2362,2.2368,66914.9
2025-06-12 15:47:00,2.2368,2.2368,2.2335,2.2344,143228.7
2025-06-12 15:48:00,2.2343,2.2343,2.2322,2.2327,60890.4
2025-06-12 15:49:00,2.2326,2.2359,2.2326,2.2328,78741.8
2025-06-12 15:50:00,2.2328,2.2343,2.23,2.2316,97005.2
2025-06-12 15:51:00,2.2315,2.2321,2.23,2.2319,99426.1
2025-06-12 15:52:00,2.2318,2.2325,2.2295,2.2315,111619.2
2025-06-12 15:53:00,2.2315,2.2315,2.2282,2.2296,78490.1
2025-06-12 15:54:00,2.2296,2.2304,2.2293,2.2298,70294.8
2025-06-12 15:55:00,2.2299,2.2315,2.2293,2.2301,82838.8
2025-06-12 15:56:00,2.2302,2.2315,2.2298,2.2304,59153.4
2025-06-12 15:57:00,2.2304,2.2306,2.2289,2.2305,58823.3
2025-06-12 15:58:00,2.2305,2.2305,2.228,2.2281,38694.6
2025-06-12 15:59:00,2.2281,2.2294,2.2277,2.2284,73954.9
2025-06-12 16:00:00,2.2285,2.2318,2.2278,2.2305,105050.9
2025-06-12 16:01:00,2.2305,2.2323,2.2302,2.2308,83802.0
2025-06-12 16:02:00,2.2307,2.2327,2.2307,2.2314,31502.1
2025-06-12 16:03:00,2.2313,2.2333,2.2313,2.2323,50927.8
2025-06-12 16:04:00,2.2324,2.2327,2.2301,2.231,36247.2
2025-06-12 16:05:00,2.231,2.2335,2.231,2.2335,62618.8
2025-06-12 16:06:00,2.2335,2.2358,2.2333,2.2358,51515.5
2025-06-12 16:07:00,2.2358,2.2363,2.2338,2.2352,47130.6
2025-06-12 16:08:00,2.2351,2.2369,2.2348,2.2367,68102.1
2025-06-12 16:09:00,2.2367,2.2382,2.2365,2.2368,46975.8
2025-06-12 16:10:00,2.2369,2.2375,2.2363,2.2363,26293.0
2025-06-12 16:11:00,2.2364,2.2382,2.2364,2.2381,541728.2
2025-06-12 16:12:00,2.2382,2.2395,2.2362,2.2362,50874.1
2025-06-12 16:13:00,2.2361,2.2388,2.236,2.2378,43322.4
2025-06-12 16:14:00,2.2378,2.2381,2.2363,2.2381,36906.3
2025-06-12 16:15:00,2.2381,2.2394,2.2376,2.239,38731.4
2025-06-12 16:16:00,2.2391,2.2397,2.2387,2.2397,27989.8
2025-06-12 16:17:00,2.2397,2.2409,2.2397,2.2405,27037.1
2025-06-12 16:18:00,2.2405,2.2421,2.2405,2.2411,138196.8
2025-06-12 16:19:00,2.2412,2.2416,2.2407,2.2413,15535.6
2025-06-12 16:20:00,2.2412,2.2432,2.2412,2.2423,39304.8
2025-06-12 16:21:00,2.2422,2.243,2.2408,2.2411,40345.1
2025-06-12 16:22:00,2.2411,2.2416,2.2402,2.2416,27583.7
2025-06-12 16:23:00,2.2416,2.2423,2.2412,2.2416,9011.9
2025-06-12 16:24:00,2.2415,2.2431,2.2412,2.2431,20528.8
2025-06-12 16:25:00,2.243,2.2441,2.2421,2.244,10655.4
2025-06-12 16:26:00,2.244,2.2448,2.2437,2.2448,13641.6
2025-06-12 16:27:00,2.2448,2.245,2.2435,2.244,22807.7
2025-06-12 16:28:00,2.244,2.2449,2.2439,2.2444,20548.9
2025-06-12 16:29:00,2.2444,2.2472,2.2441,2.2457,108083.0
2025-06-12 16:30:00,2.2457,2.2457,2.2425,2.2442,22930.9
2025-06-12 16:31:00,2.2443,2.2451,2.2421,2.2431,443925.8
2025-06-12 16:32:00,2.2431,2.2436,2.2421,2.243,38359.8
2025-06-12 16:33:00,2.243,2.2433,2.2415,2.2429,368200.5
2025-06-12 16:34:00,2.2429,2.2445,2.2429,2.2435,14767.3
2025-06-12 16:35:00,2.2435,2.2463,2.2434,2.2462,27962.1
2025-06-12 16:36:00,2.2463,2.2463,2.2447,2.2451,23653.4
2025-06-12 16:37:00,2.2451,2.2456,2.2431,2.2431,41650.8
2025-06-12 16:38:00,2.2431,2.2435,2.2425,2.2426,48501.5
2025-06-12 16:39:00,2.2425,2.2435,2.2424,2.2435,22227.0
2025-06-12 16:40:00,2.2434,2.2439,2.2427,2.2435,21390.3
2025-06-12 16:41:00,2.2435,2.245,2.2435,2.2449,22177.4
2025-06-12 16:42:00,2.245,2.2454,2.2446,2.2448,38472.9
2025-06-12 16:43:00,2.2448,2.2451,2.2443,2.2445,31095.6
2025-06-12 16:44:00,2.2445,2.2456,2.2445,2.2452,15057.4
2025-06-12 16:45:00,2.2453,2.2466,2.2453,2.2464,27916.5
2025-06-12 16:46:00,2.2463,2.2464,2.2455,2.2455,48798.4
2025-06-12 16:47:00,2.2454,2.2455,2.2428,2.2428,35585.9
2025-06-12 16:48:00,2.2428,2.2432,2.2417,2.2431,26918.1
2025-06-12 16:49:00,2.243,2.2432,2.2424,2.2431,22413.4
2025-06-12 16:50:00,2.2431,2.2434,2.2425,2.2431,38946.2
2025-06-12 16:51:00,2.243,2.243,2.2404,2.2404,50469.2
2025-06-12 16:52:00,2.2404,2.2411,2.2397,2.2411,36789.5
2025-06-12 16:53:00,2.2412,2.2425,2.2412,2.2424,29039.0
2025-06-12 16:54:00,2.2424,2.2434,2.242,2.2421,23824.6
2025-06-12 16:55:00,2.2421,2.243,2.2421,2.243,32332.4
2025-06-12 16:56:00,2.2431,2.2439,2.242,2.242,71876.9
2025-06-12 16:57:00,2.2421,2.2421,2.2409,2.2409,53908.6
2025-06-12 16:58:00,2.241,2.2425,2.2403,2.2425,892095.0
2025-06-12 16:59:00,2.2424,2.243,2.2424,2.243,22371.5
2025-06-12 17:00:00,2.243,2.243,2.2417,2.2419,62106.5
2025-06-12 17:01:00,2.2419,2.2434,2.2418,2.2434,14819.6
2025-06-12 17:02:00,2.2433,2.2458,2.2433,2.2452,66087.5
2025-06-12 17:03:00,2.2452,2.2459,2.2447,2.2459,24285.0
2025-06-12 17:04:00,2.2459,2.2484,2.2454,2.2484,110369.7
2025-06-12 17:05:00,2.2484,2.2489,2.2483,2.2487,30914.1
2025-06-12 17:06:00,2.2487,2.2492,2.2484,2.2486,27804.6
2025-06-12 17:07:00,2.2486,2.2486,2.247,2.2475,28420.0
2025-06-12 17:08:00,2.2475,2.2479,2.2472,2.2474,22904.2
2025-06-12 17:09:00,2.2474,2.2474,2.2465,2.2473,28721.5
2025-06-12 17:10:00,2.2473,2.2483,2.2473,2.2482,23723.1
2025-06-12 17:11:00,2.2483,2.2487,2.2469,2.247,36791.9
2025-06-12 17:12:00,2.2469,2.2479,2.2469,2.2474,19902.7
2025-06-12 17:13:00,2.2474,2.2477,2.2465,2.2474,31117.9
2025-06-12 17:14:00,2.2475,2.2475,2.2469,2.2475,15826.8
2025-06-12 17:15:00,2.2475,2.248,2.2471,2.248,18144.5
2025-06-12 17:16:00,2.248,2.2485,2.2465,2.2485,30290.5
2025-06-12 17:17:00,2.2486,2.2497,2.2479,2.2479,37032.9
2025-06-12 17:18:00,2.2479,2.2504,2.2479,2.2504,68120.1
2025-06-12 17:19:00,2.2504,2.2506,2.25,2.2504,20637.4
2025-06-12 17:20:00,2.2504,2.2511,2.2503,2.251,46397.8
2025-06-12 17:21:00,2.251,2.251,2.2495,2.2497,21626.3
2025-06-12 17:22:00,2.2496,2.2497,2.2487,2.2496,39976.4
2025-06-12 17:23:00,2.2497,2.2497,2.2494,2.2497,61611.4
2025-06-12 17:24:00,2.2496,2.2501,2.249,2.2493,30126.7
2025-06-12 17:25:00,2.2494,2.2508,2.2493,2.2506,49579.6
2025-06-12 17:26:00,2.2507,2.2517,2.2506,2.2516,34579.6
2025-06-12 17:27:00,2.2515,2.2518,2.2515,2.2517,7666.9
2025-06-12 17:28:00,2.2518,2.2522,2.2512,2.2516,42681.6
2025-06-12 17:29:00,2.2515,2.2515,2.251,2.2511,18414.9
2025-06-12 17:30:00,2.2512,2.253,2.2512,2.253,67007.3
2025-06-12 17:31:00,2.253,2.255,2.253,2.2548,126185.3
2025-06-12 17:32:00,2.2548,2.2548,2.2537,2.2541,117262.2
2025-06-12 17:33:00,2.254,2.254,2.2529,2.2534,17312.2
2025-06-12 17:34:00,2.2534,2.2544,2.2534,2.2537,177292.9
2025-06-12 17:35:00,2.2537,2.2538,2.251,2.251,576339.9
2025-06-12 17:36:00,2.251,2.2522,2.2508,2.2509,95486.0
2025-06-12 17:37:00,2.2508,2.2522,2.2508,2.2521,29794.4
2025-06-12 17:38:00,2.2521,2.2531,2.2518,2.2531,78281.6
2025-06-12 17:39:00,2.253,2.2536,2.2521,2.2521,17723.9
2025-06-12 17:40:00,2.252,2.2536,2.252,2.2532,54479.1
2025-06-12 17:41:00,2.2532,2.2541,2.2529,2.254,27279.7
2025-06-12 17:42:00,2.2541,2.2541,2.2532,2.2536,19737.4
2025-06-12 17:43:00,2.2537,2.2545,2.2537,2.2543,9189.3
2025-06-12 17:44:00,2.2543,2.2543,2.2538,2.2539,16484.5
2025-06-12 17:45:00,2.2539,2.2548,2.2536,2.254,20634.4
2025-06-12 17:46:00,2.2541,2.2544,2.2537,2.2543,14985.7
2025-06-12 17:47:00,2.2543,2.2549,2.254,2.2549,14087.1
2025-06-12 17:48:00,2.2549,2.255,2.2537,2.2545,26028.7
2025-06-12 17:49:00,2.2546,2.2549,2.2541,2.2542,12437.2
2025-06-12 17:50:00,2.2541,2.2547,2.2537,2.2537,17498.9
2025-06-12 17:51:00,2.2537,2.2537,2.2524,2.2532,22065.8
2025-06-12 17:52:00,2.2531,2.254,2.2525,2.254,14803.1
2025-06-12 17:53:00,2.2541,2.2553,2.2541,2.255,22599.4
2025-06-12 17:54:00,2.2551,2.2551,2.2543,2.2549,37035.4
2025-06-12 17:55:00,2.2548,2.2548,2.2532,2.2536,41826.4
2025-06-12 17:56:00,2.2536,2.2536,2.252,2.2522,38408.8
2025-06-12 17:57:00,2.2522,2.2523,2.2512,2.2519,69056.8
2025-06-12 17:58:00,2.2518,2.2534,2.2518,2.2531,20164.3
2025-06-12 17:59:00,2.2531,2.2531,2.252,2.252,13796.2
2025-06-12 18:00:00,2.2521,2.2528,2.2509,2.251,101583.9
2025-06-12 18:01:00,2.251,2.252,2.2508,2.252,14767.0
2025-06-12 18:02:00,2.252,2.2523,2.2508,2.2508,43248.6
2025-06-12 18:03:00,2.2507,2.2512,2.2504,2.2512,8987.1
2025-06-12 18:04:00,2.2511,2.2511,2.25,2.25,9728.2
2025-06-12 18:05:00,2.25,2.25,2.2479,2.2481,20926.3
2025-06-12 18:06:00,2.2481,2.2481,2.2466,2.2467,12234.6
